set_id,sku_pos,brand_ko,fp_url,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
main_00080,1,와더스킨,https://whataskin.co.kr/product/aa-p-%ED%8C%90%ED%85%8C%EB%86%80-%EC%A0%A4-%ED%81%B4%EB%A0%8C%EC%A7%,https://whataskin.co.kr/product/aa-p-%ED%8C%90%ED%85%8C%EB%86%80-%EC%A0%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/25/category/29/display/1/,False,10545.0,40.0,7.0,90.0,26.0,17.0,5.0,17.0,0.0,1.0,22000.0,0.0,,2.0,0.0,0.0,0.0,0.0,200.0,,,0.0,0.0,0.0
main_00080,2,그레이멜린,https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A,https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-300ml/541/category/61/display/1/,False,4211.0,67.0,5.0,86.0,23.0,11.0,6.0,19.0,0.0,1.0,18000.0,2.0,,1.0,4.0,1.0,0.0,0.0,300.0,,,2.0,2.0,0.0
main_00080,3,시드물,https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sell,https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,False,8533.0,77.0,8.0,614.0,57.0,4.0,3.0,27.0,2.0,0.931,25000.0,12.0,,14.0,60.0,1.0,1.0,0.0,150.0,,,0.0,0.0,0.0
main_00082,1,닥터지,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,False,11143.0,63.0,11.0,204.0,66.0,39.0,0.0,74.0,0.0,1.0,20000.0,9.0,,7.0,42.0,5.0,0.0,0.0,150.0,,,1.0,1.0,0.0
main_00082,2,믹순,https://mixsoon.co.kr/product/detail.html?product_no=338&cate_no=106&display_group=1,https://mixsoon.co.kr/product/detail.html?product_no=338&cate_no=106&display_group=1,False,12138.0,77.0,9.0,107.0,43.0,14.0,6.0,37.0,0.0,1.0,18000.0,2.0,,5.0,15.0,0.0,0.0,1.0,150.0,4.8,1341.0,3.0,5.0,0.0
main_00082,3,와더스킨,https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-500,https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-500ml/10/category/29/display/1/,False,14733.0,85.0,7.0,111.0,26.0,17.0,6.0,36.0,0.0,1.0,23000.0,6.0,,1.0,6.0,11.0,0.0,1.0,500.0,5.0,64.0,2.0,2.0,0.0
main_00083,1,메디팜,https://itempage3.auction.co.kr/DetailView.aspx?itemno=B873273622,https://itempage3.auction.co.kr/DetailView.aspx?itemno=B873273622,False,22437.0,117.0,0.0,380.0,212.0,32.0,5.0,193.0,0.0,1.0,5000.0,2.0,,1.0,85.0,0.0,0.0,0.0,220.0,4.7,1860.0,2.0,3.0,0.0
main_00083,2,그레이멜린,https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A,https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-300ml/541/category/61/display/1/,False,4211.0,67.0,5.0,86.0,23.0,11.0,6.0,19.0,0.0,1.0,18000.0,2.0,,1.0,4.0,1.0,0.0,0.0,300.0,,,2.0,2.0,0.0
main_00083,3,테라비코스,https://m.thelavicosmall.com/product/%EC%A0%80%EC%9E%90%EA%B7%B9%EC%B4%89%EC%B4%89%ED%81%B4%EB%A0%8C,,True,11248.5,130.5,7.5,130.0,78.0,10.5,10.0,16.0,0.0,1.0,19500.0,6.0,,3.5,16.0,0.0,0.0,0.5,150.0,4.8,89.0,1.5,3.0,0.0
main_00094,1,메디힐,https://medihealshop.com/product/더마-크림-팩-클렌저로제-피디알엔-모공-탄력/1660/,https://medihealshop.com/product/더마-크림-팩-클렌저로제-피디알엔-모공-탄력/1660/,False,11186.0,60.0,7.0,99.0,15.0,5.0,6.0,17.0,0.0,1.0,16400.0,2.0,,7.0,17.0,0.0,0.0,0.0,120.0,4.9,56.0,2.0,2.0,0.0
main_00094,2,네이처리퍼블릭,https://www.naturerepublic.com/goods/goods/view?no=9990,https://www.naturerepublic.com/goods/goods/view?no=9990,False,6753.0,37.0,4.0,164.0,232.0,8.0,0.0,56.0,0.0,1.0,3000.0,10.0,,3.0,16.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00094,3,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=1464&search=%ED%8F%BC&sort=order&xcode=005,https://www.theskinfood.com/shop/shopdetail.html?branduid=1464&search=%ED%8F%BC&sort=order&xcode=005&mcode=034&scode=&GfDT=bG53VQ%3D%3D,False,6008.0,39.0,4.0,367.0,23.0,13.0,8.0,25.0,0.0,1.0,11000.0,2.0,,4.0,34.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00095,1,토리든,https://www.torriden.com/goods/goods_view.php?goodsNo=154,https://www.torriden.com/goods/goods_view.php?goodsNo=154,False,9278.0,73.0,1.0,150.0,65.0,13.0,0.0,43.0,0.0,1.0,5000.0,0.0,,3.0,6.0,0.0,0.0,1.0,150.0,,,2.0,0.0,0.0
main_00095,2,메이크프렘,https://www.makeprem.com/goods/goods_view.php?goodsNo=1000000283,https://www.makeprem.com/goods/goods_view.php?goodsNo=1000000283,False,4270.0,62.0,1.0,109.0,12.0,5.0,0.0,23.0,1.0,0.958,9900.0,1.0,,2.0,4.0,0.0,0.0,0.0,210.0,,,1.0,1.0,0.0
main_00095,3,땡큐파머,https://tyfmall.co.kr/product/%ED%8F%B4%EB%A3%A8%ED%94%84%EB%A6%AC-55-%EC%95%BD%EC%82%B0%EC%84%B1-%E,https://tyfmall.co.kr/product/%ED%8F%B4%EB%A3%A8%ED%94%84%EB%A6%AC-55-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/70/category/64/display/1/,False,4464.0,66.0,6.0,93.0,19.0,6.0,6.0,20.0,1.0,0.952,15300.0,1.0,,1.0,1.0,2.0,0.0,0.0,120.0,5.0,43.0,1.0,4.0,0.0
main_00096,1,더후,https://thewhoo.com/product/detail.html?product_no=88,https://thewhoo.com/product/detail.html?product_no=88,False,15498.0,88.0,10.0,196.0,49.0,21.0,6.0,40.0,0.0,1.0,43000.0,1.0,,1.0,6.0,2.0,0.0,0.0,180.0,4.8,29.0,2.0,1.0,0.0
main_00096,2,그레이멜린,https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A,https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-300ml/541/category/61/display/1/,False,4211.0,67.0,5.0,86.0,23.0,11.0,6.0,19.0,0.0,1.0,18000.0,2.0,,1.0,4.0,1.0,0.0,0.0,300.0,,,2.0,2.0,0.0
main_00096,3,제이엠솔루션,https://jmsolution.com/product/솔루션-pdrn-클렌징-폼-120ml-2개-세트/3413/,https://jmsolution.com/product/솔루션-pdrn-클렌징-폼-120ml-2개-세트/3413/,False,12580.0,84.0,6.0,156.0,34.0,19.0,6.0,76.0,0.0,1.0,10900.0,0.0,,4.0,0.0,0.0,0.0,0.0,120.0,4.8,27.0,1.0,2.0,0.0
main_00100,1,비레디,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,False,22251.0,67.0,12.0,188.0,42.0,20.0,6.0,44.0,1.0,0.978,19500.0,5.0,6.3,3.0,59.0,0.0,0.0,1.0,,,,3.0,1.0,0.0
main_00100,2,더후,https://thewhoo.com/product/detail.html?product_no=713,https://thewhoo.com/product/detail.html?product_no=713,False,15003.0,69.0,8.0,196.0,45.0,21.0,6.0,40.0,0.0,1.0,46000.0,0.0,,1.0,3.0,2.0,0.0,0.0,180.0,4.8,11.0,2.0,1.0,0.0
main_00100,3,설화수,https://www.sulwhasoo.com/kr/ko/products/concentrated-ginseng-rejuvenating-cleansing-foam.html,https://www.sulwhasoo.com/kr/ko/products/concentrated-ginseng-rejuvenating-cleansing-foam.html,False,3474.0,40.0,0.0,39.0,52.0,8.0,6.0,31.0,2.0,0.939,68000.0,3.0,,2.0,15.0,2.0,0.0,0.0,60.0,,,1.0,0.0,0.0
main_00104,1,비레디,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,False,22251.0,67.0,12.0,188.0,42.0,20.0,6.0,44.0,1.0,0.978,19500.0,5.0,6.3,3.0,59.0,0.0,0.0,1.0,,,,3.0,1.0,0.0
main_00104,2,편강율,https://pyunkangyul.com/product/%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/163/category/231/display/,https://pyunkangyul.com/product/%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/163/category/231/display/1/,False,12383.0,98.0,6.0,151.0,68.0,13.0,6.0,42.0,2.0,0.955,9900.0,7.0,,1.0,10.0,1.0,1.0,1.0,150.0,4.8,104.0,3.0,4.0,0.0
main_00104,3,블라이드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,False,3979.0,36.0,7.0,180.0,43.0,24.0,0.0,28.0,0.0,1.0,16800.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,2.0,0.0
main_00107,1,빌리프,https://belifmall.com/product/빌리프-크리미-클렌징-폼-모이스트-160ml/23/,https://belifmall.com/product/빌리프-크리미-클렌징-폼-모이스트-160ml/23/,False,7924.0,94.0,11.0,194.0,101.0,25.0,6.0,39.0,0.0,1.0,23200.0,2.0,,1.0,5.0,28.0,0.0,0.0,160.0,4.9,179.0,2.0,3.0,0.0
main_00107,2,아비브,https://abib.com/product/아크네-폼-클렌저-어성초-폼/132/,https://abib.com/product/아크네-폼-클렌저-어성초-폼/132/,False,4525.0,46.0,4.0,268.0,56.0,9.0,11.0,10.0,3.0,0.769,16000.0,6.0,,6.0,38.0,4.0,0.0,1.0,150.0,4.9,976.0,3.0,4.0,0.0
main_00107,3,닥터지,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,False,11143.0,63.0,11.0,204.0,66.0,39.0,0.0,74.0,0.0,1.0,20000.0,9.0,,7.0,42.0,5.0,0.0,0.0,150.0,,,1.0,1.0,0.0
main_00109,1,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=70,https://myrealbarrier.co.kr/product/detail.html?product_no=70,False,17335.0,134.0,12.0,216.0,61.0,59.0,6.0,84.0,0.0,1.0,12000.0,4.0,,3.0,78.0,23.0,0.0,1.0,120.0,,,3.0,2.0,0.0
main_00109,2,일리윤,https://illiyoon.com/product/detail.html?product_no=275,https://illiyoon.com/product/detail.html?product_no=275,False,8774.0,81.0,11.0,211.0,48.0,13.0,9.0,34.0,0.0,1.0,33600.0,1.0,,2.0,16.0,0.0,0.0,0.0,250.0,,,1.0,0.0,0.0
main_00109,3,퓨어케이,https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,False,10832.0,80.0,7.0,96.0,36.0,11.0,10.0,27.0,0.0,1.0,11400.0,4.0,,4.0,12.0,3.0,0.0,0.0,,5.0,6.0,1.0,1.0,0.0
main_00121,1,라운드랩,https://roundlab.co.kr/product/detail.html?product_no=160,https://roundlab.co.kr/product/detail.html?product_no=160,False,10442.0,49.0,4.0,128.0,9.0,6.0,5.0,8.0,0.0,1.0,18000.0,2.0,,4.0,15.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
main_00121,2,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=125,https://myrealbarrier.co.kr/product/detail.html?product_no=125,False,14338.0,128.0,12.0,218.0,57.0,49.0,6.0,66.0,0.0,1.0,19000.0,5.0,,4.0,110.0,14.0,0.0,0.0,200.0,,,2.0,2.0,0.0
main_00121,3,비레디,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,False,22251.0,67.0,12.0,188.0,42.0,20.0,6.0,44.0,1.0,0.978,19500.0,5.0,6.3,3.0,59.0,0.0,0.0,1.0,,,,3.0,1.0,0.0
main_00125,1,스킨1004,https://skin1004korea.com/product/%EB%A7%88%EB%8B%A4%EA%B0%80%EC%8A%A4%EC%B9%B4%EB%A5%B4-%EC%84%BC%E,,True,6673.5,190.0,5.0,160.0,128.0,22.0,6.0,26.0,0.0,1.0,17250.0,1.25,,3.25,15.25,1.5,0.0,0.0,125.0,4.866666666666667,29.333333333333332,1.0,2.25,0.0
main_00125,2,더후,https://thewhoo.com/product/detail.html?product_no=766,https://thewhoo.com/product/detail.html?product_no=766,False,14823.0,82.0,8.0,201.0,47.0,21.0,6.0,35.0,0.0,1.0,56000.0,0.0,,3.0,1.0,0.0,0.0,0.0,50.0,5.0,6.0,2.0,1.0,0.0
main_00125,3,아누아,https://anua.kr/product/detail.html?product_no=420,https://anua.kr/product/detail.html?product_no=420,False,10891.0,81.0,3.0,131.0,35.0,15.0,9.0,21.0,0.0,1.0,19200.0,4.0,,7.0,17.0,0.0,0.0,0.0,,5.0,9.0,2.0,2.0,0.0
main_00129,1,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9a%b0%eb%8d%94-%eb%aa%a8%ea%b3%b5-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-160g/,False,4288.0,22.0,3.0,366.0,16.0,21.0,6.0,14.0,0.0,1.0,8000.0,2.0,,0.0,19.0,0.0,1.0,0.0,160.0,,,1.0,0.0,0.0
main_00129,2,리쥬란,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,False,7040.0,67.0,8.0,88.0,17.0,15.0,6.0,29.0,0.0,1.0,25000.0,5.0,,1.0,10.0,0.0,0.0,0.0,120.0,4.8,165.0,2.0,3.0,0.0
main_00129,3,듀이트리,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,False,3263.0,62.0,3.0,52.0,23.0,2.0,6.0,7.0,0.0,1.0,14000.0,1.0,,1.0,2.0,0.0,0.0,0.0,150.0,4.9,1152.0,2.0,2.0,0.0
main_00131,1,바노바기,https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=,https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open&NaPm=ct%3Dmovaa0i0%7Cci%3D85a879e9a8204140caf6a26842e5306d8237ce28%7Ctr%3Dsls%7Csn%3D744786%7Chk%3Da31bc97d8c26303004523e08350585fc64769f90,False,16803.0,74.0,7.0,327.0,72.0,27.0,6.0,25.0,0.0,1.0,17600.0,3.0,,5.0,17.0,3.0,0.0,0.0,120.0,,,2.0,4.0,0.0
main_00131,2,닥터지,https://www.dr-g.co.kr/item/9380?pc=4&cc=14,https://www.dr-g.co.kr/item/9380?pc=4&cc=14,False,10142.0,59.0,11.0,200.0,65.0,38.0,0.0,68.0,0.0,1.0,15000.0,10.0,,4.0,38.0,6.0,0.0,0.0,150.0,,,1.0,0.0,0.0
main_00131,3,더후,https://thewhoo.com/product/detail.html?product_no=766,https://thewhoo.com/product/detail.html?product_no=766,False,14823.0,82.0,8.0,201.0,47.0,21.0,6.0,35.0,0.0,1.0,56000.0,0.0,,3.0,1.0,0.0,0.0,0.0,50.0,5.0,6.0,2.0,1.0,0.0
main_00135,1,닥터오라클,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
main_00135,2,메이크프렘,https://www.makeprem.com/goods/goods_view.php?goodsNo=1000000283,https://www.makeprem.com/goods/goods_view.php?goodsNo=1000000283,False,4270.0,62.0,1.0,109.0,12.0,5.0,0.0,23.0,1.0,0.958,9900.0,1.0,,2.0,4.0,0.0,0.0,0.0,210.0,,,1.0,1.0,0.0
main_00135,3,더마겐,https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%,https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,False,11435.0,74.0,6.0,124.0,24.0,17.0,6.0,54.0,0.0,1.0,24000.0,3.0,,1.0,1.0,0.0,0.0,0.0,180.0,4.7,214.0,2.0,3.0,0.0
main_00141,1,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%8,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%84%b1-5-5-%ed%8f%bc-%ed%81%b4%eb%a0%8c%ec%a0%80-150ml-2/,False,4603.0,41.0,3.0,366.0,16.0,23.0,6.0,22.0,0.0,1.0,12000.0,0.0,,3.0,12.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00141,2,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%8,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,False,4470.0,32.0,3.0,366.0,16.0,22.0,6.0,16.0,0.0,1.0,9000.0,1.0,,1.0,5.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00141,3,아페리레,https://aperire.co.kr/product/new-%EB%B9%84-%ED%94%84%EB%A1%9C%EC%A6%8C-%ED%8F%AC%EC%96%B4-%ED%8C%A9,https://aperire.co.kr/product/new-%EB%B9%84-%ED%94%84%EB%A1%9C%EC%A6%8C-%ED%8F%AC%EC%96%B4-%ED%8C%A9-%ED%88%AC-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/159/,False,11354.0,72.0,7.0,102.0,55.0,18.0,9.0,14.0,0.0,1.0,24000.0,2.0,,1.0,6.0,0.0,0.0,0.0,,4.9,26.0,1.0,2.0,0.0
main_00143,1,멜릭서,https://kr.melixirskincare.com/product/만다린-모닝-페이스-클렌저-250ml/241/,https://kr.melixirskincare.com/product/만다린-모닝-페이스-클렌저-250ml/241/,False,13893.0,88.0,11.0,88.0,30.0,12.0,6.0,31.0,0.0,1.0,54300.0,1.0,,3.0,1.0,3.0,0.0,0.0,250.0,4.9,292.0,2.0,2.0,0.0
main_00143,2,더후,https://thewhoo.com/product/detail.html?product_no=88,https://thewhoo.com/product/detail.html?product_no=88,False,15498.0,88.0,10.0,196.0,49.0,21.0,6.0,40.0,0.0,1.0,43000.0,1.0,,1.0,6.0,2.0,0.0,0.0,180.0,4.8,29.0,2.0,1.0,0.0
main_00143,3,바닐라코,https://banila.com/product/detail.html?product_no=682,https://banila.com/product/detail.html?product_no=682,False,4514.0,47.0,6.0,65.0,64.0,16.0,10.0,23.0,0.0,1.0,16000.0,2.0,,0.0,5.0,0.0,0.0,0.0,150.0,4.9,92.0,2.0,4.0,0.0
main_00149,1,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,False,6596.0,41.0,4.0,368.0,23.0,13.0,8.0,27.0,0.0,1.0,16000.0,2.0,,4.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00149,2,나인위시스,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80-200ml/278/category/78/display/1/,False,9604.0,73.0,3.0,82.0,50.0,2.0,10.0,19.0,0.0,1.0,15400.0,1.0,,1.0,2.0,5.0,0.0,0.0,200.0,5.0,13.0,2.0,2.0,0.0
main_00149,3,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bm91W1w%3D,False,6067.0,34.0,4.0,367.0,23.0,13.0,8.0,30.0,0.0,1.0,12700.0,4.0,,2.0,30.0,0.0,0.0,0.0,150.0,,,1.0,1.0,0.0
main_00154,1,메디큐브,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,False,12906.0,104.0,5.0,113.0,66.0,4.0,9.0,31.0,0.0,1.0,17500.0,2.0,,3.0,12.0,1.0,0.0,0.0,,4.8,4891.0,2.0,3.0,1.0
main_00154,2,비플레인,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&s,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bm17W10%3D,False,3430.0,37.0,5.0,56.0,35.0,17.0,6.0,39.0,0.0,1.0,10500.0,3.0,,4.0,3.0,0.0,0.0,0.0,120.0,,,1.0,1.0,0.0
main_00154,3,은율,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%94%A5-%EB%B2%84%EB%B,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%94%A5-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/117/category/45/display/1/,False,3845.0,94.0,6.0,113.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,1.0,,1.0,4.0,0.0,0.0,0.0,500.0,5.0,5.0,1.0,1.0,0.0
main_00159,1,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,False,6596.0,41.0,4.0,368.0,23.0,13.0,8.0,27.0,0.0,1.0,16000.0,2.0,,4.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00159,2,은율,https://eunyul.co.kr/product/%EC%98%90%EB%A1%9C%EC%9A%B0%EC%94%A8%EB%93%9C-%EB%B0%94%EC%9D%B4%ED%83%,https://eunyul.co.kr/product/%EC%98%90%EB%A1%9C%EC%9A%B0%EC%94%A8%EB%93%9C-%EB%B0%94%EC%9D%B4%ED%83%88-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/82/category/45/display/1/,False,3577.0,83.0,5.0,112.0,15.0,12.0,5.0,17.0,0.0,1.0,11000.0,1.0,,1.0,4.0,0.0,0.0,0.0,500.0,,,1.0,0.0,0.0
main_00159,3,와더스킨,https://whataskin.co.kr/product/aa-p-%ED%8C%90%ED%85%8C%EB%86%80-%EC%A0%A4-%ED%81%B4%EB%A0%8C%EC%A7%,https://whataskin.co.kr/product/aa-p-%ED%8C%90%ED%85%8C%EB%86%80-%EC%A0%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/25/category/29/display/1/,False,10545.0,40.0,7.0,90.0,26.0,17.0,5.0,17.0,0.0,1.0,22000.0,0.0,,2.0,0.0,0.0,0.0,0.0,200.0,,,0.0,0.0,0.0
main_00160,1,파파레서피,https://paparecipe.com/product/블레미쉬-효소-파우더-클렌저-50g/986/,https://paparecipe.com/product/블레미쉬-효소-파우더-클렌저-50g/986/,False,14560.0,91.0,9.0,215.0,64.0,3.0,6.0,38.0,0.0,1.0,18000.0,4.0,,5.0,6.0,0.0,0.0,0.0,,4.9,361.0,2.0,3.0,0.0
main_00160,2,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=993&xcode=036&mcode=001&scode=003,https://www.theskinfood.com/shop/shopdetail.html?branduid=993&xcode=036&mcode=001&scode=003,False,6286.0,44.0,4.0,367.0,23.0,13.0,8.0,25.0,0.0,1.0,13000.0,2.0,,3.0,31.0,0.0,0.0,0.0,200.0,,,1.0,2.0,0.0
main_00160,3,일리윤,https://illiyoon.com/product/detail.html?product_no=274,https://illiyoon.com/product/detail.html?product_no=274,False,8797.0,80.0,11.0,211.0,48.0,13.0,10.0,33.0,0.0,1.0,17600.0,1.0,,2.0,16.0,0.0,0.0,0.0,250.0,,,2.0,1.0,0.0
main_00165,1,닥터지,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,False,11143.0,63.0,11.0,204.0,66.0,39.0,0.0,74.0,0.0,1.0,20000.0,9.0,,7.0,42.0,5.0,0.0,0.0,150.0,,,1.0,1.0,0.0
