resolved_url,pl_score,pl_prob,exposure_count,top1_count,avg_rank
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EA%B9%8A%EC%9D%80-%EB%85%B9%EC%B0%A8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120g/412/category/188/display/1/#enp_mbris,0.17538124576678812,4.993993074126975e-05,14,3,2.0714285714285716
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150g-%EB%B9%84%EA%B1%B4/17/category/188/display/1/#enp_mbris,-1.5539651422855194,8.85935984686235e-06,20,3,2.25
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-120ml-%EC%95%BD%EC%82%B0%EC%84%B1-bha-%EB%AF%B8%EC%82%B0%EC%84%B1-%ED%94%BC%EB%B6%80%EA%B3%BC-%EB%94%A5-%ED%81%B4%EB%A0%8C%EC%A0%80-%EC%84%B8%EC%95%88%EC%A0%9C/689/category/188/display/1/#enp_mbris,-0.8158872812963633,1.853298969812955e-05,19,3,2.210526315789474
https://m.bentoncosmetic.com/product/detail.html?product_no=558&cate_no=188&display_group=1,0.19019286677863073,5.068512722910606e-05,18,5,2.111111111111111
https://m.bentoncosmetic.com/product/detail.html?product_no=681&cate_no=188&display_group=1,1.2870040374823006,0.0001517817584955645,13,7,1.6923076923076923
https://m.bentoncosmetic.com/product/detail.html?product_no=885&cate_no=188&display_group=1,0.9778526747681449,0.00011141838246303802,10,2,2.1
https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A0%80-120ml/551/category/53/display/1/,0.1694091627081723,4.96425741299192e-05,23,7,2.0434782608695654
https://m.maxclinic.com/product/detail.html?product_no=1548&cate_no=180&display_group=1,3.1316878967797823,0.0009601865120962065,21,14,1.380952380952381
https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,-4.884507223509439,3.1693214829007017e-07,24,0,2.875
https://medihealshop.com/product/더마-크림-팩-클렌저로제-피디알엔-모공-탄력/1660/,-2.534953887167406,3.3217301113749908e-06,12,2,2.4166666666666665
https://medihealshop.com/product/더마-크림-팩-클렌저마데카소사이드-진정-장벽/1659/,-1.2839672743493973,1.1605421712116436e-05,26,4,2.3461538461538463
https://medihealshop.com/product/밀도-보습-히알루론산-클렌저-120ml/1520/,-1.1988441715383964,1.2636576186517974e-05,22,4,2.3181818181818183
https://medipeel.co.kr/product/detail.html?product_no=2391&cate_no=499&display_group=1,-1.2238775639492618,1.232416646831076e-05,16,5,2.1875
https://medipeel.co.kr/product/detail.html?product_no=2681&cate_no=499&display_group=1,3.301618382798719,0.001138034618893401,18,10,1.4444444444444444
https://medipeel.co.kr/product/detail.html?product_no=2687&cate_no=499&display_group=1,0.01920899324895945,4.271920758732323e-05,15,3,2.0
https://medipeel.co.kr/product/detail.html?product_no=2688&cate_no=499&display_group=1,-1.2056180931682583,1.2551266277291133e-05,11,4,2.0
https://medipeel.co.kr/product/detail.html?product_no=2739&cate_no=499&display_group=1,0.8926000127754287,0.00010231329905240297,9,2,2.0
https://medipeel.co.kr/product/detail.html?product_no=2755&cate_no=499&display_group=1,0.9329339787759556,0.00010652435356938473,14,3,1.7857142857142858
https://medipeel.co.kr/product/detail.html?product_no=2821&cate_no=499&display_group=1,0.41041975112091483,6.317188871366045e-05,6,1,2.0
https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,-0.6434306775252819,2.202127374906264e-05,17,4,2.0588235294117645
https://medipeel.co.kr/product/detail.html?product_no=2855&cate_no=499&display_group=1,0.9462834780130267,0.00010795593453055974,8,5,1.75
https://medipeel.co.kr/product/detail.html?product_no=2904&cate_no=499&display_group=1,0.9312157652707543,0.00010634147914009708,8,2,1.75
https://medipeel.co.kr/product/detail.html?product_no=3222&cate_no=499&display_group=1,-0.5619112501200841,2.3891635106361052e-05,16,2,2.125
https://medipeel.co.kr/product/detail.html?product_no=3240&cate_no=499&display_group=1,-0.44477491761954596,2.686071296868963e-05,7,0,2.142857142857143
https://medipeel.co.kr/product/detail.html?product_no=3301&cate_no=728&display_group=1,-4.083343703796368,7.061666285564985e-07,16,0,2.75
https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,-1.7083809233035143,7.591724169687577e-06,11,0,2.4545454545454546
https://medipeel.co.kr/product/detail.html?product_no=3747&cate_no=499&display_group=1,2.3882526069168617,0.00045654727718938165,3,2,1.3333333333333333
https://medipeel.co.kr/product/detail.html?product_no=3868&cate_no=499&display_group=1,2.9888670555159886,0.0008323946836792645,12,8,1.3333333333333333
https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,-6.716031833856375,5.0762764186931324e-08,8,0,3.0
https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,1.7699979993712933,0.0002460261058433583,12,4,1.75
https://medipeel.co.kr/product/detail.html?product_no=3917&cate_no=728&display_group=1,-1.6887120399317876,7.742523068410945e-06,13,2,2.3846153846153846
https://medipeel.co.kr/product/detail.html?product_no=4116&cate_no=499&display_group=1,-4.896883690079905,3.1303382166722917e-07,5,0,2.8
https://medisection.com/product/detail.html?product_no=8312,-0.524465346084234,2.4803240405829144e-05,21,4,2.142857142857143
https://myrealbarrier.co.kr/product/detail.html?product_no=125,5.0819504784579586,0.006750623369928707,17,16,1.0588235294117647
https://myrealbarrier.co.kr/product/detail.html?product_no=215&cate_no=48&display_group=1,4.772895059499586,0.004955903205287537,15,13,1.1333333333333333
https://myrealbarrier.co.kr/product/detail.html?product_no=68,5.35998670835133,0.008914427945471445,22,19,1.1363636363636365
https://myrealbarrier.co.kr/product/detail.html?product_no=70,7.615090756532066,0.08501052988306988,19,19,1.0
https://myrealbarrier.co.kr/product/detail.html?product_no=71,7.404345331150934,0.06885684948630408,21,21,1.0
