item_id,brand_ko,resolved_url,appearances,top1_count,avg_rank,borda_score,price_krw,price_bucket,subtype,top1_rate,pair_wins,pair_comparisons,win_rate
https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,58,5,2.5,87.0,9000.0,low,foam,0.08620689655172414,29,116,0.25
https://themedicube.co.kr/product/detail.html?product_no=2473&cate_no=308&display_group=1,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2473&cate_no=308&display_group=1,24,2,2.5416666666666665,35.0,21300.0,mid,foam,0.08333333333333333,11,48,0.22916666666666666
https://imfrom.co.kr/product/detail.html?product_no=247&cate_no=175&display_group=1,아임프롬,https://imfrom.co.kr/product/detail.html?product_no=247&cate_no=175&display_group=1,25,2,2.36,41.0,24000.0,high,unknown,0.08,16,50,0.32
https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,바닐라코,https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,38,3,2.289473684210526,65.0,24000.0,high,balm,0.07894736842105263,27,76,0.35526315789473684
https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,52,4,2.326923076923077,87.0,17500.0,mid,foam,0.07692307692307693,35,104,0.33653846153846156
https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,비알엠유디,https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,28,2,2.5,42.0,29900.0,high,foam,0.07142857142857142,14,56,0.25
https://thewhoo.com/product/detail.html?product_no=650,더후,https://thewhoo.com/product/detail.html?product_no=650,42,3,2.5,63.0,43000.0,high,foam,0.07142857142857142,21,84,0.25
https://lagom.kr/product/detail.html?product_no=566&cate_no=69&display_group=1,라곰,https://lagom.kr/product/detail.html?product_no=566&cate_no=69&display_group=1,14,1,2.5714285714285716,20.0,18000.0,mid,foam,0.07142857142857142,6,28,0.21428571428571427
https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,아임프롬,https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,29,2,2.3448275862068964,48.0,24000.0,high,unknown,0.06896551724137931,19,58,0.3275862068965517
https://jumiso.co.kr/product/%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD1%EC%9C%84-%ED%8F%AC%EC%96%B4-%ED%93%A8%EB%A6%AC%ED%8C%8C%EC%9E%89-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-120g/66/category/44/display/1/,주미소,https://jumiso.co.kr/product/%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD1%EC%9C%84-%ED%8F%AC%EC%96%B4-%ED%93%A8%EB%A6%AC%ED%8C%8C%EC%9E%89-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-120g/66/category/44/display/1/,44,3,2.4318181818181817,69.0,13500.0,low,unknown,0.06818181818181818,25,88,0.2840909090909091
https://sum37.com/product/detail.html?product_no=382&cate_no=24&display_group=1,숨37,https://sum37.com/product/detail.html?product_no=382&cate_no=24&display_group=1,30,2,2.3666666666666667,49.0,42000.0,high,unknown,0.06666666666666667,19,60,0.31666666666666665
https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bm91W1w%3D,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bm91W1w%3D,60,4,2.4833333333333334,91.0,12700.0,low,foam,0.06666666666666667,31,120,0.25833333333333336
https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80-200ml/278/category/78/display/1/,나인위시스,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80-200ml/278/category/78/display/1/,48,3,2.5,72.0,15400.0,mid,foam,0.0625,24,96,0.25
https://whataskin.co.kr/product/%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B0%94%ED%95%98-55-%EC%95%BD%EC%82%B0%EC%84%B1-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/11/category/29/display/1/,와더스킨,https://whataskin.co.kr/product/%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B0%94%ED%95%98-55-%EC%95%BD%EC%82%B0%EC%84%B1-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/11/category/29/display/1/,36,2,2.5555555555555554,52.0,22000.0,mid,foam,0.05555555555555555,16,72,0.2222222222222222
